
Number of requests,Medium response time,Error percentage,Throughput,Duration
66000,34.010099ms,0,6371.693376669018,10.358313889
Type,Requests per second,Duration,,
grpc,10000,3s,
grpc,12000,3s,
Response time,Success,Error,End time,
2.973112ms,true,-,May  9 21:49:31.979502682
3.043956ms,true,-,May  9 21:49:31.979502629
2.952976ms,true,-,May  9 21:49:31.979510642
3.206628ms,true,-,May  9 21:49:31.979506675
3.046667ms,true,-,May  9 21:49:31.979506724
2.977701ms,true,-,May  9 21:49:31.979528426
3.090078ms,true,-,May  9 21:49:31.979529754
3.249692ms,true,-,May  9 21:49:31.979529909
3.009452ms,true,-,May  9 21:49:31.979531548
2.986403ms,true,-,May  9 21:49:31.979532904
3.008288ms,true,-,May  9 21:49:31.979533579
3.004466ms,true,-,May  9 21:49:31.979535198
3.051197ms,true,-,May  9 21:49:31.979537209
3.0515ms,true,-,May  9 21:49:31.979539288
3.048596ms,true,-,May  9 21:49:31.979540429
2.979739ms,true,-,May  9 21:49:31.979540484
2.986737ms,true,-,May  9 21:49:31.979540750
3.081951ms,true,-,May  9 21:49:31.979542662
3.069711ms,true,-,May  9 21:49:31.979543861
3.101092ms,true,-,May  9 21:49:31.979547236
3.047387ms,true,-,May  9 21:49:31.979547300
2.979873ms,true,-,May  9 21:49:31.979549367
3.077921ms,true,-,May  9 21:49:31.979549850
3.064678ms,true,-,May  9 21:49:31.979550716
3.229225ms,true,-,May  9 21:49:31.979560601
3.084202ms,true,-,May  9 21:49:31.979563817
3.204022ms,true,-,May  9 21:49:31.979575966
3.19578ms,true,-,May  9 21:49:31.979591567
3.157954ms,true,-,May  9 21:49:31.979741987
3.176478ms,true,-,May  9 21:49:31.979767616
3.204788ms,true,-,May  9 21:49:31.979771702
3.353133ms,true,-,May  9 21:49:31.979774109
3.366433ms,true,-,May  9 21:49:31.979787716
3.22599ms,true,-,May  9 21:49:31.979818908
3.243832ms,true,-,May  9 21:49:31.979824983
3.342502ms,true,-,May  9 21:49:31.979954853
3.356011ms,true,-,May  9 21:49:31.979965225
3.372542ms,true,-,May  9 21:49:31.979977712
3.583272ms,true,-,May  9 21:49:31.979992009
3.391711ms,true,-,May  9 21:49:31.979998797
3.415675ms,true,-,May  9 21:49:31.980005933
3.458879ms,true,-,May  9 21:49:31.980013430
3.39138ms,true,-,May  9 21:49:31.980020856
3.456207ms,true,-,May  9 21:49:31.980022510
3.393515ms,true,-,May  9 21:49:31.980029813
3.427421ms,true,-,May  9 21:49:31.980045302
3.418564ms,true,-,May  9 21:49:31.980055210
3.58406ms,true,-,May  9 21:49:31.980057186
3.433392ms,true,-,May  9 21:49:31.980058573
3.432458ms,true,-,May  9 21:49:31.980061314
3.5048ms,true,-,May  9 21:49:31.980066098
3.415272ms,true,-,May  9 21:49:31.980079456
3.484975ms,true,-,May  9 21:49:31.980082848
3.472802ms,true,-,May  9 21:49:31.980086830
3.501602ms,true,-,May  9 21:49:31.980101991
3.501975ms,true,-,May  9 21:49:31.980102196
3.473465ms,true,-,May  9 21:49:31.980106937
3.471013ms,true,-,May  9 21:49:31.980111563
3.48129ms,true,-,May  9 21:49:31.980122568
3.44239ms,true,-,May  9 21:49:31.980126782
3.448327ms,true,-,May  9 21:49:31.980127314
3.460816ms,true,-,May  9 21:49:31.980130679
3.509553ms,true,-,May  9 21:49:31.980131316
3.462726ms,true,-,May  9 21:49:31.980135079
3.478479ms,true,-,May  9 21:49:31.980147319
3.471229ms,true,-,May  9 21:49:31.980158367
3.538974ms,true,-,May  9 21:49:31.980166229
3.455184ms,true,-,May  9 21:49:31.980170177
3.469729ms,true,-,May  9 21:49:31.980176631
3.487921ms,true,-,May  9 21:49:31.980180407
3.487658ms,true,-,May  9 21:49:31.980196156
3.510662ms,true,-,May  9 21:49:31.980203742
3.535192ms,true,-,May  9 21:49:31.980235857
3.540527ms,true,-,May  9 21:49:31.980243237
3.565235ms,true,-,May  9 21:49:31.980260099
3.23139ms,true,-,May  9 21:49:31.980279194
3.567976ms,true,-,May  9 21:49:31.980284886
3.203919ms,true,-,May  9 21:49:31.980295045
3.218943ms,true,-,May  9 21:49:31.980302417
3.231137ms,true,-,May  9 21:49:31.980307670
3.257247ms,true,-,May  9 21:49:31.980313980
3.606849ms,true,-,May  9 21:49:31.980322117
3.608994ms,true,-,May  9 21:49:31.980323446
3.26686ms,true,-,May  9 21:49:31.980334862
3.268883ms,true,-,May  9 21:49:31.980337655
3.622303ms,true,-,May  9 21:49:31.980348426
3.265743ms,true,-,May  9 21:49:31.980352120
3.239278ms,true,-,May  9 21:49:31.980353477
3.263364ms,true,-,May  9 21:49:31.980358289
3.263063ms,true,-,May  9 21:49:31.980366078
3.281476ms,true,-,May  9 21:49:31.980370721
3.2632ms,true,-,May  9 21:49:31.980372106
3.256006ms,true,-,May  9 21:49:31.980376546
3.267372ms,true,-,May  9 21:49:31.980377913
3.254892ms,true,-,May  9 21:49:31.980380403
3.254561ms,true,-,May  9 21:49:31.980383984
774.716µs,true,-,May  9 21:49:31.980384114
3.238351ms,true,-,May  9 21:49:31.980388340
3.296413ms,true,-,May  9 21:49:31.980398866
798.33µs,true,-,May  9 21:49:31.980400948
3.295575ms,true,-,May  9 21:49:31.980406951
3.304397ms,true,-,May  9 21:49:31.980422209
893.866µs,true,-,May  9 21:49:31.980618351
864.295µs,true,-,May  9 21:49:31.980633638
876.316µs,true,-,May  9 21:49:31.980641788
932.012µs,true,-,May  9 21:49:31.980659103
918.762µs,true,-,May  9 21:49:31.980665744
925.323µs,true,-,May  9 21:49:31.980669090
790.796µs,true,-,May  9 21:49:31.980671946
1.010586ms,true,-,May  9 21:49:31.980674805
1.039793ms,true,-,May  9 21:49:31.980684990
911.266µs,true,-,May  9 21:49:31.980687187
916.05µs,true,-,May  9 21:49:31.980689289
837.15µs,true,-,May  9 21:49:31.980690144
909.658µs,true,-,May  9 21:49:31.980692585
1.022769ms,true,-,May  9 21:49:31.980693819
895.993µs,true,-,May  9 21:49:31.980695190
889.016µs,true,-,May  9 21:49:31.980695218
905.887µs,true,-,May  9 21:49:31.980695498
886.756µs,true,-,May  9 21:49:31.980698465
3.888714ms,true,-,May  9 21:49:31.983948790
4.06804ms,true,-,May  9 21:49:31.983987805
4.122345ms,true,-,May  9 21:49:31.984038050
4.080733ms,true,-,May  9 21:49:31.984049376
4.170874ms,true,-,May  9 21:49:31.984068282
4.11377ms,true,-,May  9 21:49:31.984070278
4.18096ms,true,-,May  9 21:49:31.984100551
4.001532ms,true,-,May  9 21:49:31.984105976
3.894057ms,true,-,May  9 21:49:31.984111592
3.971177ms,true,-,May  9 21:49:31.984127896
4.203095ms,true,-,May  9 21:49:31.984138218
4.208975ms,true,-,May  9 21:49:31.984144455
4.27615ms,true,-,May  9 21:49:31.984164089
