
Number of requests,Medium response time,Error percentage,Throughput
388.122304ms,true,-,May  8 14:18:20.941800022
588.93633ms,true,-,May  8 14:18:20.941960216
602.509766ms,true,-,May  8 14:18:20.942013342
396.365911ms,true,-,May  8 14:18:20.942072638
1.097732634s,true,-,May  8 14:18:20.942207564
396.261464ms,true,-,May  8 14:18:20.942213046
597.166594ms,true,-,May  8 14:18:20.942352613
601.668219ms,true,-,May  8 14:18:20.942368795
1.601492191s,true,-,May  8 14:18:20.942381258
792.827778ms,true,-,May  8 14:18:20.942397821
1.203501603s,true,-,May  8 14:18:20.942399747
1.19935085s,true,-,May  8 14:18:20.942421545
604.472219ms,true,-,May  8 14:18:20.942458964
391.522763ms,true,-,May  8 14:18:20.942511741
800.807029ms,true,-,May  8 14:18:20.942523834
707.769063ms,true,-,May  8 14:18:20.942533220
1.10842897s,true,-,May  8 14:18:20.942598892
604.463931ms,true,-,May  8 14:18:20.942658222
807.37805ms,true,-,May  8 14:18:20.942665360
1.60357691s,true,-,May  8 14:18:20.942666624
595.672247ms,true,-,May  8 14:18:20.942703962
604.640404ms,true,-,May  8 14:18:20.942709114
591.604317ms,true,-,May  8 14:18:20.942727590
799.223784ms,true,-,May  8 14:18:20.942736545
591.36822ms,true,-,May  8 14:18:20.942812600
595.76934ms,true,-,May  8 14:18:20.942825260
1.203243134s,true,-,May  8 14:18:20.942847316
896.218521ms,true,-,May  8 14:18:20.942849981
393.270921ms,true,-,May  8 14:18:20.942913103
1.200006263s,true,-,May  8 14:18:20.942939390
387.487731ms,true,-,May  8 14:18:20.942994702
590.401087ms,true,-,May  8 14:18:20.943118631
588.360114ms,true,-,May  8 14:18:20.943138944
592.84065ms,true,-,May  8 14:18:20.944021062
591.319248ms,true,-,May  8 14:18:20.944138589
592.685185ms,true,-,May  8 14:18:20.944173033
389.304686ms,true,-,May  8 14:18:20.944275644
1.099316209s,true,-,May  8 14:18:20.944316217
388.943962ms,true,-,May  8 14:18:20.944338796
394.367164ms,true,-,May  8 14:18:20.944379116
1.303682383s,true,-,May  8 14:18:20.944534859
395.846156ms,true,-,May  8 14:18:20.944592233
394.650269ms,true,-,May  8 14:18:20.944704223
608.205317ms,true,-,May  8 14:18:20.944727889
606.510038ms,true,-,May  8 14:18:20.944785454
394.918107ms,true,-,May  8 14:18:20.944828388
399.599265ms,true,-,May  8 14:18:20.944846714
395.260044ms,true,-,May  8 14:18:20.944859480
394.091564ms,true,-,May  8 14:18:20.944938643
395.466966ms,true,-,May  8 14:18:20.944965515
808.821921ms,true,-,May  8 14:18:20.945045498
394.691885ms,true,-,May  8 14:18:20.945093476
1.295035998s,true,-,May  8 14:18:20.945098382
395.573257ms,true,-,May  8 14:18:20.945162627
1.20910494s,true,-,May  8 14:18:20.945167753
795.815219ms,true,-,May  8 14:18:20.945256246
391.953812ms,true,-,May  8 14:18:20.945286191
394.98788ms,true,-,May  8 14:18:20.945346131
796.888884ms,true,-,May  8 14:18:20.945351262
599.06604ms,true,-,May  8 14:18:20.945363103
399.932178ms,true,-,May  8 14:18:20.945428258
1.104238554s,true,-,May  8 14:18:20.945435259
391.85309ms,true,-,May  8 14:18:20.945517162
399.789485ms,true,-,May  8 14:18:20.945518210
1.201975869s,true,-,May  8 14:18:20.945526433
601.069064ms,true,-,May  8 14:18:20.945571177
903.291024ms,true,-,May  8 14:18:20.945599999
909.990509ms,true,-,May  8 14:18:20.945600943
809.328718ms,true,-,May  8 14:18:20.945526858
903.453045ms,true,-,May  8 14:18:20.945654067
802.294281ms,true,-,May  8 14:18:20.945663464
809.150305ms,true,-,May  8 14:18:20.945698087
601.020204ms,true,-,May  8 14:18:20.945748417
1.709082739s,true,-,May  8 14:18:20.945820164
607.789285ms,true,-,May  8 14:18:20.945845094
903.365336ms,true,-,May  8 14:18:20.945858226
600.696798ms,true,-,May  8 14:18:20.945890121
399.816958ms,true,-,May  8 14:18:20.945901010
600.713315ms,true,-,May  8 14:18:20.945937983
1.210024681s,true,-,May  8 14:18:20.946008940
400.725729ms,true,-,May  8 14:18:20.946017365
595.33707ms,true,-,May  8 14:18:20.946057195
1.10450969s,true,-,May  8 14:18:20.946091225
1.299208217s,true,-,May  8 14:18:20.946097653
1.710329822s,true,-,May  8 14:18:20.946130994
396.401214ms,true,-,May  8 14:18:20.946177085
1.608710333s,true,-,May  8 14:18:20.946187116
398.324399ms,true,-,May  8 14:18:20.946247750
595.655386ms,true,-,May  8 14:18:20.946266936
1.303690913s,true,-,May  8 14:18:20.946269824
1.206555185s,true,-,May  8 14:18:20.946302156
1.503473972s,true,-,May  8 14:18:20.946308140
906.059436ms,true,-,May  8 14:18:20.946349699
400.156894ms,true,-,May  8 14:18:20.946372009
613.286174ms,true,-,May  8 14:18:20.946387154
397.260636ms,true,-,May  8 14:18:20.946408274
796.802315ms,true,-,May  8 14:18:20.946411991
613.513619ms,true,-,May  8 14:18:20.946457581
395.692425ms,true,-,May  8 14:18:20.946479295
1.100430913s,true,-,May  8 14:18:20.946518488
906.553005ms,true,-,May  8 14:18:20.946528440
401.106708ms,true,-,May  8 14:18:20.946542685
800.723032ms,true,-,May  8 14:18:20.946550542
707.999783ms,true,-,May  8 14:18:20.946571529
397.831703ms,true,-,May  8 14:18:20.946598926
801.425379ms,true,-,May  8 14:18:20.946624779
395.728239ms,true,-,May  8 14:18:20.946644745
803.450104ms,true,-,May  8 14:18:20.946688906
1.101798627s,true,-,May  8 14:18:20.946765617
1.0087192s,true,-,May  8 14:18:20.946768913
395.966768ms,true,-,May  8 14:18:20.946772734
1.307908831s,true,-,May  8 14:18:20.946800726
610.085137ms,true,-,May  8 14:18:20.946830404
602.506575ms,true,-,May  8 14:18:20.946833345
906.609767ms,true,-,May  8 14:18:20.946837855
401.298581ms,true,-,May  8 14:18:20.946844449
397.721988ms,true,-,May  8 14:18:20.946832005
805.515199ms,true,-,May  8 14:18:20.946894588
712.036865ms,true,-,May  8 14:18:20.946964827
805.064422ms,true,-,May  8 14:18:20.946980966
1.299507558s,true,-,May  8 14:18:20.947020557
1.113719969s,true,-,May  8 14:18:20.947021917
397.305428ms,true,-,May  8 14:18:20.947067878
397.090688ms,true,-,May  8 14:18:20.947071141
614.252169ms,true,-,May  8 14:18:20.947072887
595.544029ms,true,-,May  8 14:18:20.947098395
596.060809ms,true,-,May  8 14:18:20.947120623
397.310828ms,true,-,May  8 14:18:20.947120964
809.330895ms,true,-,May  8 14:18:20.947124622
808.445014ms,true,-,May  8 14:18:20.947260879
401.627612ms,true,-,May  8 14:18:20.947278283
804.728757ms,true,-,May  8 14:18:20.947310130
1.207813518s,true,-,May  8 14:18:20.947328393
802.832507ms,true,-,May  8 14:18:20.947339759
805.671486ms,true,-,May  8 14:18:20.947358870
798.81088ms,true,-,May  8 14:18:20.947390023
609.294101ms,true,-,May  8 14:18:20.947398098
596.49915ms,true,-,May  8 14:18:20.947400859
593.281846ms,true,-,May  8 14:18:20.947408712
610.300042ms,true,-,May  8 14:18:20.947486983
1.101451148s,true,-,May  8 14:18:20.947495003
398.908153ms,true,-,May  8 14:18:20.947498811
606.450434ms,true,-,May  8 14:18:20.947525369
1.014282163s,true,-,May  8 14:18:20.947564953
812.407774ms,true,-,May  8 14:18:20.947584954
811.686671ms,true,-,May  8 14:18:20.947636899
609.513337ms,true,-,May  8 14:18:20.947642759
808.105055ms,true,-,May  8 14:18:20.947651304
607.937029ms,true,-,May  8 14:18:20.947678095
1.414177959s,true,-,May  8 14:18:20.947735851
804.448259ms,true,-,May  8 14:18:20.947743321
397.445665ms,true,-,May  8 14:18:20.947785892
596.368617ms,true,-,May  8 14:18:20.947808833
399.384117ms,true,-,May  8 14:18:20.947826492
397.374401ms,true,-,May  8 14:18:20.947853164
609.562993ms,true,-,May  8 14:18:20.947878006
1.414601523s,true,-,May  8 14:18:20.947880936
1.605962364s,true,-,May  8 14:18:20.947916089
901.385412ms,true,-,May  8 14:18:20.947949199
1.208878825s,true,-,May  8 14:18:20.947977925
596.660152ms,true,-,May  8 14:18:20.947999908
394.435941ms,true,-,May  8 14:18:20.948003839
906.000026ms,true,-,May  8 14:18:20.948036457
603.473332ms,true,-,May  8 14:18:20.948038155
609.776099ms,true,-,May  8 14:18:20.948060514
1.203857981s,true,-,May  8 14:18:20.948091237
397.182894ms,true,-,May  8 14:18:20.948095094
1.299420564s,true,-,May  8 14:18:20.948189791
1.298994255s,true,-,May  8 14:18:20.948205123
901.427796ms,true,-,May  8 14:18:20.948287173
601.866053ms,true,-,May  8 14:18:20.949234503
403.244602ms,true,-,May  8 14:18:20.949352151
396.01609ms,true,-,May  8 14:18:20.949371594
403.834465ms,true,-,May  8 14:18:20.949410680
1.302207604s,true,-,May  8 14:18:20.949457967
901.206969ms,true,-,May  8 14:18:20.949572617
804.405248ms,true,-,May  8 14:18:20.949586798
1.611431489s,true,-,May  8 14:18:20.949616608
1.010548018s,true,-,May  8 14:18:20.949671304
814.4557ms,true,-,May  8 14:18:20.949677015
394.929545ms,true,-,May  8 14:18:20.949681143
806.645706ms,true,-,May  8 14:18:20.949687141
399.247515ms,true,-,May  8 14:18:20.949726377
399.656509ms,true,-,May  8 14:18:20.949915646
802.232629ms,true,-,May  8 14:18:20.950569132
399.73052ms,true,-,May  8 14:18:20.950577639
1.206124082s,true,-,May  8 14:18:20.950600423
404.802467ms,true,-,May  8 14:18:20.950664631
399.683036ms,true,-,May  8 14:18:20.950669271
802.820992ms,true,-,May  8 14:18:20.950847684
609.747084ms,true,-,May  8 14:18:20.950918531
902.667849ms,true,-,May  8 14:18:20.950930115
483.390246ms,true,-,May  8 14:18:21.032855426
483.092141ms,true,-,May  8 14:18:21.033089602
482.436571ms,true,-,May  8 14:18:21.033090665
477.092177ms,true,-,May  8 14:18:21.033135508
477.334422ms,true,-,May  8 14:18:21.033191451
484.060916ms,true,-,May  8 14:18:21.033346472
689.023512ms,true,-,May  8 14:18:21.033498372
895.966936ms,true,-,May  8 14:18:21.033545839
695.228246ms,true,-,May  8 14:18:21.033717200
482.923734ms,true,-,May  8 14:18:21.033736356
888.909667ms,true,-,May  8 14:18:21.033804689
483.060044ms,true,-,May  8 14:18:21.034083120
484.595574ms,true,-,May  8 14:18:21.034408410
1.100626055s,true,-,May  8 14:18:21.035817926
892.842408ms,true,-,May  8 14:18:21.036295662
683.895463ms,true,-,May  8 14:18:21.036713312
1.098004919s,true,-,May  8 14:18:21.037295052
686.098682ms,true,-,May  8 14:18:21.037652976
690.549427ms,true,-,May  8 14:18:21.037932322
1.202759138s,true,-,May  8 14:18:21.038352088
889.874952ms,true,-,May  8 14:18:21.038529903
493.601061ms,true,-,May  8 14:18:21.039131619
685.218647ms,true,-,May  8 14:18:21.039177214
483.022131ms,true,-,May  8 14:18:21.039209380
484.559487ms,true,-,May  8 14:18:21.039565563
694.565139ms,true,-,May  8 14:18:21.039578043
483.873823ms,true,-,May  8 14:18:21.039917562
490.010119ms,true,-,May  8 14:18:21.039985528
405.13732ms,true,-,May  8 14:18:21.040016140
1.796107431s,true,-,May  8 14:18:21.040124090
898.657223ms,true,-,May  8 14:18:21.040129066
491.022543ms,true,-,May  8 14:18:21.040340664
482.378741ms,true,-,May  8 14:18:21.040500029
481.579704ms,true,-,May  8 14:18:21.040519383
687.518797ms,true,-,May  8 14:18:21.040581708
1.390837056s,true,-,May  8 14:18:21.040581688
707.51503ms,true,-,May  8 14:18:21.040594271
892.507469ms,true,-,May  8 14:18:21.040621159
495.377105ms,true,-,May  8 14:18:21.040631520
693.711163ms,true,-,May  8 14:18:21.040631422
490.455178ms,true,-,May  8 14:18:21.040635323
690.343953ms,true,-,May  8 14:18:21.040681761
687.142602ms,true,-,May  8 14:18:21.040686723
482.00935ms,true,-,May  8 14:18:21.040781872
703.342396ms,true,-,May  8 14:18:21.040808348
1.303708735s,true,-,May  8 14:18:21.040841502
487.350793ms,true,-,May  8 14:18:21.040889678
1.390974851s,true,-,May  8 14:18:21.040925134
994.172809ms,true,-,May  8 14:18:21.040930854
695.914542ms,true,-,May  8 14:18:21.040944599
897.430952ms,true,-,May  8 14:18:21.040957593
908.7944ms,true,-,May  8 14:18:21.040971048
1.005729983s,true,-,May  8 14:18:21.041035905
406.422188ms,true,-,May  8 14:18:21.041113227
1.70284038s,true,-,May  8 14:18:21.041252004
905.072929ms,true,-,May  8 14:18:21.041277869
903.689628ms,true,-,May  8 14:18:21.041288308
694.480066ms,true,-,May  8 14:18:21.041301734
486.030142ms,true,-,May  8 14:18:21.041314313
896.173051ms,true,-,May  8 14:18:21.041353322
700.208408ms,true,-,May  8 14:18:21.041365019
1.3958641s,true,-,May  8 14:18:21.041367643
481.664402ms,true,-,May  8 14:18:21.041393218
806.702183ms,true,-,May  8 14:18:21.041436966
394.988785ms,true,-,May  8 14:18:21.041474821
495.443955ms,true,-,May  8 14:18:21.041591329
1.396057747s,true,-,May  8 14:18:21.042632371
484.185891ms,true,-,May  8 14:18:21.042706781
691.602814ms,true,-,May  8 14:18:21.042886932
394.211192ms,true,-,May  8 14:18:21.042917877
1.307369355s,true,-,May  8 14:18:21.042978201
1.507903309s,true,-,May  8 14:18:21.043009765
407.745103ms,true,-,May  8 14:18:21.043072663
1.197213133s,true,-,May  8 14:18:21.043157466
493.101498ms,true,-,May  8 14:18:21.043187094
1.600149026s,true,-,May  8 14:18:21.043214096
100.482565ms,true,-,May  8 14:18:21.043224185
692.828895ms,true,-,May  8 14:18:21.043235830
493.568967ms,true,-,May  8 14:18:21.043270228
710.508669ms,true,-,May  8 14:18:21.043393898
396.860344ms,true,-,May  8 14:18:21.043464266
808.107927ms,true,-,May  8 14:18:21.043477969
1.206924295s,true,-,May  8 14:18:21.043602462
698.51727ms,true,-,May  8 14:18:21.043616178
1.601756981s,true,-,May  8 14:18:21.043676334
489.786133ms,true,-,May  8 14:18:21.043693823
487.992753ms,true,-,May  8 14:18:21.043811567
705.890793ms,true,-,May  8 14:18:21.043882768
397.414191ms,true,-,May  8 14:18:21.043946325
1.202512755s,true,-,May  8 14:18:21.043978013
311.912168ms,true,-,May  8 14:18:21.043996877
697.73866ms,true,-,May  8 14:18:21.044102198
995.759814ms,true,-,May  8 14:18:21.044170900
1.00448792s,true,-,May  8 14:18:21.044184050
1.0014517s,true,-,May  8 14:18:21.044191105
1.304791309s,true,-,May  8 14:18:21.044191709
496.508958ms,true,-,May  8 14:18:21.044288982
905.928143ms,true,-,May  8 14:18:21.044321421
1.209847766s,true,-,May  8 14:18:21.044328904
494.586607ms,true,-,May  8 14:18:21.044359299
998.093209ms,true,-,May  8 14:18:21.044373717
1.395399958s,true,-,May  8 14:18:21.044468297
409.434026ms,true,-,May  8 14:18:21.044476539
899.327502ms,true,-,May  8 14:18:21.044482347
706.267996ms,true,-,May  8 14:18:21.044495551
1.003631411s,true,-,May  8 14:18:21.044514917
900.338071ms,true,-,May  8 14:18:21.044515947
493.780483ms,true,-,May  8 14:18:21.044571853
498.684499ms,true,-,May  8 14:18:21.044598240
809.724141ms,true,-,May  8 14:18:21.044620750
498.919039ms,true,-,May  8 14:18:21.044667136
495.376738ms,true,-,May  8 14:18:21.044683320
397.953336ms,true,-,May  8 14:18:21.044707146
1.705561635s,true,-,May  8 14:18:21.044714668
1.70626827s,true,-,May  8 14:18:21.044728402
409.51168ms,true,-,May  8 14:18:21.044728681
489.264206ms,true,-,May  8 14:18:21.044765332
488.845537ms,true,-,May  8 14:18:21.044772717
491.462789ms,true,-,May  8 14:18:21.044796481
496.1933ms,true,-,May  8 14:18:21.044824149
697.964262ms,true,-,May  8 14:18:21.042987378
395.828414ms,true,-,May  8 14:18:21.044836007
1.011334512s,true,-,May  8 14:18:21.044892119
809.944262ms,true,-,May  8 14:18:21.044931273
490.320409ms,true,-,May  8 14:18:21.045048540
486.536162ms,true,-,May  8 14:18:21.045109772
486.749703ms,true,-,May  8 14:18:21.045168886
409.764927ms,true,-,May  8 14:18:21.045193017
487.296253ms,true,-,May  8 14:18:21.045243346
486.585956ms,true,-,May  8 14:18:21.045272002
494.995182ms,true,-,May  8 14:18:21.045289662
488.627059ms,true,-,May  8 14:18:21.045294665
102.539802ms,true,-,May  8 14:18:21.045370638
494.453186ms,true,-,May  8 14:18:21.045482559
496.064342ms,true,-,May  8 14:18:21.045560666
495.666114ms,true,-,May  8 14:18:21.045766723
1.301550325s,true,-,May  8 14:18:21.045872846
500.749288ms,true,-,May  8 14:18:21.045980221
101.890728ms,true,-,May  8 14:18:21.046067573
497.775669ms,true,-,May  8 14:18:21.046143409
497.636921ms,true,-,May  8 14:18:21.046212230
104.336194ms,true,-,May  8 14:18:21.046262795
103.35585ms,true,-,May  8 14:18:21.046281953
102.207209ms,true,-,May  8 14:18:21.046355760
104.14517ms,true,-,May  8 14:18:21.046364186
99.068841ms,true,-,May  8 14:18:21.046431956
397.652739ms,true,-,May  8 14:18:21.046441043
1.307508521s,true,-,May  8 14:18:21.046446804
496.190915ms,true,-,May  8 14:18:21.046468716
99.471939ms,true,-,May  8 14:18:21.046574793
99.780846ms,true,-,May  8 14:18:21.046615604
104.883188ms,true,-,May  8 14:18:21.046630445
411.493825ms,true,-,May  8 14:18:21.046700083
491.66324ms,true,-,May  8 14:18:21.046708574
902.095949ms,true,-,May  8 14:18:21.046794718
500.959855ms,true,-,May  8 14:18:21.046913431
491.678631ms,true,-,May  8 14:18:21.046985406
709.374796ms,true,-,May  8 14:18:21.047104804
400.397345ms,true,-,May  8 14:18:21.047243218
411.855911ms,true,-,May  8 14:18:21.047329859
904.06411ms,true,-,May  8 14:18:21.047422424
106.03044ms,true,-,May  8 14:18:21.047547417
499.315672ms,true,-,May  8 14:18:21.047602725
1.314040237s,true,-,May  8 14:18:21.047702075
695.761589ms,true,-,May  8 14:18:21.342378511
989.653045ms,true,-,May  8 14:18:21.342566398
1.10579886s,true,-,May  8 14:18:21.342735026
793.075155ms,true,-,May  8 14:18:21.342786796
399.879963ms,true,-,May  8 14:18:21.342829382
400.181194ms,true,-,May  8 14:18:21.342846847
396.11608ms,true,-,May  8 14:18:21.342954428
991.981749ms,true,-,May  8 14:18:21.342979994
988.252959ms,true,-,May  8 14:18:21.343067821
707.881613ms,true,-,May  8 14:18:21.343099078
784.273798ms,true,-,May  8 14:18:21.343208442
1.305011707s,true,-,May  8 14:18:21.343212278
400.708049ms,true,-,May  8 14:18:21.343313811
400.639757ms,true,-,May  8 14:18:21.343356207
1.194779973s,true,-,May  8 14:18:21.343388092
788.673054ms,true,-,May  8 14:18:21.343539126
396.686788ms,true,-,May  8 14:18:21.343565985
1.697027262s,true,-,May  8 14:18:21.343568842
694.765545ms,true,-,May  8 14:18:21.343757841
793.224307ms,true,-,May  8 14:18:21.343774351
998.484788ms,true,-,May  8 14:18:21.343786761
785.762591ms,true,-,May  8 14:18:21.343823795
402.101472ms,true,-,May  8 14:18:21.343860343
708.899977ms,true,-,May  8 14:18:21.343951911
709.06426ms,true,-,May  8 14:18:21.343971859
990.997235ms,true,-,May  8 14:18:21.343974634
709.360138ms,true,-,May  8 14:18:21.343985607
709.533922ms,true,-,May  8 14:18:21.344041087
795.327327ms,true,-,May  8 14:18:21.344128919
785.18346ms,true,-,May  8 14:18:21.344136766
793.044842ms,true,-,May  8 14:18:21.344143735
697.025785ms,true,-,May  8 14:18:21.344149883
1.695011668s,true,-,May  8 14:18:21.344233328
784.51551ms,true,-,May  8 14:18:21.344288561
798.992096ms,true,-,May  8 14:18:21.344297402
401.67575ms,true,-,May  8 14:18:21.344351308
698.540019ms,true,-,May  8 14:18:21.344386479
401.593375ms,true,-,May  8 14:18:21.344447192
695.66504ms,true,-,May  8 14:18:21.344451992
402.123647ms,true,-,May  8 14:18:21.344516400
400.21257ms,true,-,May  8 14:18:21.344562392
697.838882ms,true,-,May  8 14:18:21.344603638
709.211534ms,true,-,May  8 14:18:21.344604088
1.297766164s,true,-,May  8 14:18:21.344621115
993.187687ms,true,-,May  8 14:18:21.344624722
1.200117662s,true,-,May  8 14:18:21.344691143
786.477942ms,true,-,May  8 14:18:21.344708622
1.200402458s,true,-,May  8 14:18:21.344736234
793.876862ms,true,-,May  8 14:18:21.344769230
785.783277ms,true,-,May  8 14:18:21.344798249
397.79774ms,true,-,May  8 14:18:21.344823301
710.180096ms,true,-,May  8 14:18:21.344861145
397.776624ms,true,-,May  8 14:18:21.344901749
789.360588ms,true,-,May  8 14:18:21.344905741
794.398871ms,true,-,May  8 14:18:21.344940981
794.497722ms,true,-,May  8 14:18:21.345002940
696.241172ms,true,-,May  8 14:18:21.345005905
785.317413ms,true,-,May  8 14:18:21.345070742
795.478101ms,true,-,May  8 14:18:21.345079138
1.004138857s,true,-,May  8 14:18:21.345111545
696.089906ms,true,-,May  8 14:18:21.345114654
1.003994109s,true,-,May  8 14:18:21.345161753
1.196538055s,true,-,May  8 14:18:21.345180615
398.202109ms,true,-,May  8 14:18:21.345227340
697.074ms,true,-,May  8 14:18:21.345254824
400.005268ms,true,-,May  8 14:18:21.345266684
795.815252ms,true,-,May  8 14:18:21.345306031
913.159193ms,true,-,May  8 14:18:21.345352962
1.006964052s,true,-,May  8 14:18:21.345420990
710.311541ms,true,-,May  8 14:18:21.345422228
994.690925ms,true,-,May  8 14:18:21.345453787
795.366045ms,true,-,May  8 14:18:21.345499256
698.788117ms,true,-,May  8 14:18:21.345562339
711.576783ms,true,-,May  8 14:18:21.345568142
1.005935026s,true,-,May  8 14:18:21.345627901
1.197289383s,true,-,May  8 14:18:21.345636719
796.331943ms,true,-,May  8 14:18:21.345666860
998.742258ms,true,-,May  8 14:18:21.345732423
513.539421ms,true,-,May  8 14:18:21.345813451
1.111020264s,true,-,May  8 14:18:21.345819483
991.334134ms,true,-,May  8 14:18:21.345893569
699.009102ms,true,-,May  8 14:18:21.345893975
403.178847ms,true,-,May  8 14:18:21.345895100
401.746403ms,true,-,May  8 14:18:21.346026642
404.611627ms,true,-,May  8 14:18:21.346038701
1.606806791s,true,-,May  8 14:18:21.346038693
404.57295ms,true,-,May  8 14:18:21.346055988
696.971902ms,true,-,May  8 14:18:21.346103180
1.61007115s,true,-,May  8 14:18:21.346106487
699.204683ms,true,-,May  8 14:18:21.346212197
699.572477ms,true,-,May  8 14:18:21.346246275
1.9018194s,true,-,May  8 14:18:21.346274269
399.609463ms,true,-,May  8 14:18:21.347022545
1.414342011s,true,-,May  8 14:18:21.347034289
796.742392ms,true,-,May  8 14:18:21.347050748
793.91184ms,true,-,May  8 14:18:21.347340400
701.678279ms,true,-,May  8 14:18:21.348328484
701.607091ms,true,-,May  8 14:18:21.348444120
701.954758ms,true,-,May  8 14:18:21.348607494
800.503585ms,true,-,May  8 14:18:21.348681894
407.018541ms,true,-,May  8 14:18:21.348707148
407.374564ms,true,-,May  8 14:18:21.348809183
700.839396ms,true,-,May  8 14:18:21.348927573
702.164387ms,true,-,May  8 14:18:21.348948378
1.015881165s,true,-,May  8 14:18:21.348977736
789.448866ms,true,-,May  8 14:18:21.349107875
700.604998ms,true,-,May  8 14:18:21.349115741
402.075996ms,true,-,May  8 14:18:21.349203874
1.313867868s,true,-,May  8 14:18:21.349279895
404.744094ms,true,-,May  8 14:18:21.349282747
1.302631168s,true,-,May  8 14:18:21.349368915
713.596171ms,true,-,May  8 14:18:21.349376435
406.94492ms,true,-,May  8 14:18:21.349380841
799.066334ms,true,-,May  8 14:18:21.349506317
995.857924ms,true,-,May  8 14:18:21.349512516
796.155086ms,true,-,May  8 14:18:21.349592985
803.981264ms,true,-,May  8 14:18:21.349649221
701.192533ms,true,-,May  8 14:18:21.349671772
799.915456ms,true,-,May  8 14:18:21.349795950
702.850788ms,true,-,May  8 14:18:21.349803058
701.30748ms,true,-,May  8 14:18:21.349902149
799.403589ms,true,-,May  8 14:18:21.349924184
404.834852ms,true,-,May  8 14:18:21.349935111
799.18205ms,true,-,May  8 14:18:21.349999032
702.877601ms,true,-,May  8 14:18:21.350033073
402.53752ms,true,-,May  8 14:18:21.350037045
407.381794ms,true,-,May  8 14:18:21.350053344
407.195945ms,true,-,May  8 14:18:21.350071673
703.194639ms,true,-,May  8 14:18:21.350113116
799.229255ms,true,-,May  8 14:18:21.350139041
408.297952ms,true,-,May  8 14:18:21.350151322
408.570614ms,true,-,May  8 14:18:21.350192482
715.337223ms,true,-,May  8 14:18:21.350203463
790.585818ms,true,-,May  8 14:18:21.350225715
715.020803ms,true,-,May  8 14:18:21.350249571
1.509434204s,true,-,May  8 14:18:21.350353222
918.236257ms,true,-,May  8 14:18:21.350362704
404.565652ms,true,-,May  8 14:18:21.350416173
403.626081ms,true,-,May  8 14:18:21.350431994
703.53793ms,true,-,May  8 14:18:21.350560530
1.013773366s,true,-,May  8 14:18:21.350731590
999.845848ms,true,-,May  8 14:18:21.350823788
716.404416ms,true,-,May  8 14:18:21.350859579
703.268563ms,true,-,May  8 14:18:21.351667073
793.314149ms,true,-,May  8 14:18:21.351789188
409.291987ms,true,-,May  8 14:18:21.351821714
408.924724ms,true,-,May  8 14:18:21.351932336
793.26209ms,true,-,May  8 14:18:21.351989639
405.816613ms,true,-,May  8 14:18:21.352071787
703.095054ms,true,-,May  8 14:18:21.352081750
794.201998ms,true,-,May  8 14:18:21.352114334
705.405422ms,true,-,May  8 14:18:21.352124667
703.209418ms,true,-,May  8 14:18:21.352133638
406.223896ms,true,-,May  8 14:18:21.352166368
703.649859ms,true,-,May  8 14:18:21.352235915
409.837748ms,true,-,May  8 14:18:21.352251449
406.960218ms,true,-,May  8 14:18:21.352254148
703.381331ms,true,-,May  8 14:18:21.352266716
802.075666ms,true,-,May  8 14:18:21.352273107
407.335762ms,true,-,May  8 14:18:21.352279363
406.402785ms,true,-,May  8 14:18:21.352296935
798.689092ms,true,-,May  8 14:18:21.352297560
1.007558034s,true,-,May  8 14:18:21.352338853
718.142958ms,true,-,May  8 14:18:21.352428042
704.12996ms,true,-,May  8 14:18:21.352430131
405.366684ms,true,-,May  8 14:18:21.352439062
792.63121ms,true,-,May  8 14:18:21.352448358
796.137543ms,true,-,May  8 14:18:21.352455168
1.01467806s,true,-,May  8 14:18:21.352475139
703.207262ms,true,-,May  8 14:18:21.352464472
703.856306ms,true,-,May  8 14:18:21.352475990
407.306183ms,true,-,May  8 14:18:21.352481115
405.255989ms,true,-,May  8 14:18:21.352538568
796.153634ms,true,-,May  8 14:18:21.352542446
705.700377ms,true,-,May  8 14:18:21.352579120
705.59379ms,true,-,May  8 14:18:21.352590325
1.207032202s,true,-,May  8 14:18:21.352672376
497.225652ms,true,-,May  8 14:18:21.440043650
1.296865112s,true,-,May  8 14:18:21.440061979
495.361401ms,true,-,May  8 14:18:21.440069315
494.747482ms,true,-,May  8 14:18:21.440181657
883.877194ms,true,-,May  8 14:18:21.440184209
1.606203546s,true,-,May  8 14:18:21.440205666
498.336211ms,true,-,May  8 14:18:21.440219965
498.111144ms,true,-,May  8 14:18:21.440324848
792.287834ms,true,-,May  8 14:18:21.440336883
806.22861ms,true,-,May  8 14:18:21.440338639
1.998464437s,true,-,May  8 14:18:21.440347655
498.436036ms,true,-,May  8 14:18:21.440424531
793.677817ms,true,-,May  8 14:18:21.440480619
794.563347ms,true,-,May  8 14:18:21.440485834
884.275807ms,true,-,May  8 14:18:21.440504847
1.801432526s,true,-,May  8 14:18:21.440508738
805.641813ms,true,-,May  8 14:18:21.440515571
498.440431ms,true,-,May  8 14:18:21.440543817
1.095234717s,true,-,May  8 14:18:21.440564852
794.232714ms,true,-,May  8 14:18:21.440575499
495.119456ms,true,-,May  8 14:18:21.440694827
496.549156ms,true,-,May  8 14:18:21.441341326
884.680009ms,true,-,May  8 14:18:21.441344847
498.862066ms,true,-,May  8 14:18:21.441400646
794.455419ms,true,-,May  8 14:18:21.441470188
895.91322ms,true,-,May  8 14:18:21.441508504
