
Number of requests,Medium response time,Error percentage,Throughput,Duration
66000,87.603146ms,0,4061.150407495721,16.251552732
Type,Requests per second,Duration,,
rest,10000,3s,
rest,12000,3s,
Response time,Success,Error,End time,
33.916819ms,true,-,May  9 21:50:48.320737931
34.039901ms,true,-,May  9 21:50:48.320738171
34.603061ms,true,-,May  9 21:50:48.320737977
33.838158ms,true,-,May  9 21:50:48.320737932
33.321901ms,true,-,May  9 21:50:48.320737941
33.285481ms,true,-,May  9 21:50:48.320740856
34.475651ms,true,-,May  9 21:50:48.320741529
33.244423ms,true,-,May  9 21:50:48.320742269
34.919454ms,true,-,May  9 21:50:48.321142586
34.611849ms,true,-,May  9 21:50:48.321257574
34.280348ms,true,-,May  9 21:50:48.321323188
34.416784ms,true,-,May  9 21:50:48.321372032
34.697544ms,true,-,May  9 21:50:48.321376281
34.355076ms,true,-,May  9 21:50:48.321400004
35.341708ms,true,-,May  9 21:50:48.321821537
35.287766ms,true,-,May  9 21:50:48.321836708
35.010081ms,true,-,May  9 21:50:48.321844293
34.270877ms,true,-,May  9 21:50:48.321874394
35.176581ms,true,-,May  9 21:50:48.321907022
35.296182ms,true,-,May  9 21:50:48.321927195
35.731056ms,true,-,May  9 21:50:48.321929778
35.202057ms,true,-,May  9 21:50:48.321930011
35.75014ms,true,-,May  9 21:50:48.321931603
35.466995ms,true,-,May  9 21:50:48.321992518
34.583617ms,true,-,May  9 21:50:48.321995511
34.476442ms,true,-,May  9 21:50:48.321998038
35.206859ms,true,-,May  9 21:50:48.322003173
35.151017ms,true,-,May  9 21:50:48.322013144
35.352419ms,true,-,May  9 21:50:48.322084247
35.153929ms,true,-,May  9 21:50:48.322107609
34.649326ms,true,-,May  9 21:50:48.322109194
35.927004ms,true,-,May  9 21:50:48.322110680
35.657205ms,true,-,May  9 21:50:48.322162576
35.187847ms,true,-,May  9 21:50:48.322171911
35.236833ms,true,-,May  9 21:50:48.322172400
35.999514ms,true,-,May  9 21:50:48.322176627
35.125078ms,true,-,May  9 21:50:48.322182137
35.275967ms,true,-,May  9 21:50:48.322189075
35.705864ms,true,-,May  9 21:50:48.322303013
36.18714ms,true,-,May  9 21:50:48.322343043
35.786069ms,true,-,May  9 21:50:48.322347512
35.313588ms,true,-,May  9 21:50:48.322375735
35.816008ms,true,-,May  9 21:50:48.322376716
35.353418ms,true,-,May  9 21:50:48.322397237
34.829161ms,true,-,May  9 21:50:48.322405856
35.739316ms,true,-,May  9 21:50:48.322410243
36.316833ms,true,-,May  9 21:50:48.322431597
35.868203ms,true,-,May  9 21:50:48.322456698
34.982839ms,true,-,May  9 21:50:48.322469212
35.600998ms,true,-,May  9 21:50:48.322492156
35.842997ms,true,-,May  9 21:50:48.322499632
35.795071ms,true,-,May  9 21:50:48.322539203
36.413503ms,true,-,May  9 21:50:48.322575313
35.956849ms,true,-,May  9 21:50:48.322584631
35.809087ms,true,-,May  9 21:50:48.322635258
36.548576ms,true,-,May  9 21:50:48.322747372
36.156328ms,true,-,May  9 21:50:48.322800048
36.3056ms,true,-,May  9 21:50:48.322839392
36.596452ms,true,-,May  9 21:50:48.323394050
37.66915ms,true,-,May  9 21:50:48.324463007
5.087391ms,true,-,May  9 21:50:48.327862641
41.757401ms,true,-,May  9 21:50:48.327973340
41.770086ms,true,-,May  9 21:50:48.327988555
5.517719ms,true,-,May  9 21:50:48.327994550
5.827116ms,true,-,May  9 21:50:48.328114647
39.55726ms,true,-,May  9 21:50:48.328117750
41.27311ms,true,-,May  9 21:50:48.328176748
39.789243ms,true,-,May  9 21:50:48.328179991
41.429794ms,true,-,May  9 21:50:48.328217323
42.067222ms,true,-,May  9 21:50:48.328226430
5.875983ms,true,-,May  9 21:50:48.328227267
5.768329ms,true,-,May  9 21:50:48.328229324
41.73625ms,true,-,May  9 21:50:48.328341508
42.134289ms,true,-,May  9 21:50:48.328346092
6.072307ms,true,-,May  9 21:50:48.328378949
42.181772ms,true,-,May  9 21:50:48.328402269
41.509195ms,true,-,May  9 21:50:48.328462642
6.097746ms,true,-,May  9 21:50:48.328462652
5.6457ms,true,-,May  9 21:50:48.328475794
6.070813ms,true,-,May  9 21:50:48.328479609
41.558872ms,true,-,May  9 21:50:48.328601551
41.04213ms,true,-,May  9 21:50:48.328618514
41.718144ms,true,-,May  9 21:50:48.328725979
6.517463ms,true,-,May  9 21:50:48.328726027
42.557341ms,true,-,May  9 21:50:48.328751731
42.052074ms,true,-,May  9 21:50:48.328754923
42.566473ms,true,-,May  9 21:50:48.328770175
41.582847ms,true,-,May  9 21:50:48.328802425
42.61254ms,true,-,May  9 21:50:48.328826244
42.63445ms,true,-,May  9 21:50:48.328897700
6.553912ms,true,-,May  9 21:50:48.328939289
41.339005ms,true,-,May  9 21:50:48.328955774
43.026049ms,true,-,May  9 21:50:48.329233654
43.0664ms,true,-,May  9 21:50:48.329269531
42.518013ms,true,-,May  9 21:50:48.329278341
42.678653ms,true,-,May  9 21:50:48.329291799
6.973031ms,true,-,May  9 21:50:48.329320545
42.511777ms,true,-,May  9 21:50:48.329344009
42.7313ms,true,-,May  9 21:50:48.329352022
6.961155ms,true,-,May  9 21:50:48.329375532
6.979813ms,true,-,May  9 21:50:48.329380565
42.4063ms,true,-,May  9 21:50:48.329401543
6.889433ms,true,-,May  9 21:50:48.329409892
43.202993ms,true,-,May  9 21:50:48.329411232
42.63398ms,true,-,May  9 21:50:48.329416421
40.64462ms,true,-,May  9 21:50:48.329452228
6.918095ms,true,-,May  9 21:50:48.329460581
42.637683ms,true,-,May  9 21:50:48.329496789
42.599232ms,true,-,May  9 21:50:48.329595071
43.080566ms,true,-,May  9 21:50:48.329858869
42.322602ms,true,-,May  9 21:50:48.329902121
43.284309ms,true,-,May  9 21:50:48.329953727
43.478102ms,true,-,May  9 21:50:48.330067289
44.493513ms,true,-,May  9 21:50:48.331700133
8.367716ms,true,-,May  9 21:50:48.331916390
45.139786ms,true,-,May  9 21:50:48.332035635
6.764793ms,true,-,May  9 21:50:48.334895150
12.547353ms,true,-,May  9 21:50:48.334983610
12.35391ms,true,-,May  9 21:50:48.335008331
12.268885ms,true,-,May  9 21:50:48.335020130
6.811869ms,true,-,May  9 21:50:48.335033595
11.969473ms,true,-,May  9 21:50:48.335037948
7.068572ms,true,-,May  9 21:50:48.335070452
5.876102ms,true,-,May  9 21:50:48.335115986
6.85462ms,true,-,May  9 21:50:48.335117403
3.410554ms,true,-,May  9 21:50:48.335118371
5.27586ms,true,-,May  9 21:50:48.335139655
12.092502ms,true,-,May  9 21:50:48.335148279
5.75893ms,true,-,May  9 21:50:48.335196661
12.811402ms,true,-,May  9 21:50:48.335326651
7.145037ms,true,-,May  9 21:50:48.335433658
6.70043ms,true,-,May  9 21:50:48.335475274
7.152483ms,true,-,May  9 21:50:48.335499983
7.277237ms,true,-,May  9 21:50:48.335508567
