
Number of requests,Medium response time,Error percentage,Throughput,Duration
66000,88.769139ms,0,4033.098395358682,16.364589586
Type,Requests per second,Duration,,
rest,10000,3s,
rest,12000,3s,
Response time,Success,Error,End time,
7.400259ms,true,-,May  9 21:51:22.394827677
8.025491ms,true,-,May  9 21:51:22.395994483
8.207315ms,true,-,May  9 21:51:22.396023052
7.53089ms,true,-,May  9 21:51:22.396044092
8.781785ms,true,-,May  9 21:51:22.396198143
8.422297ms,true,-,May  9 21:51:22.396218343
8.905881ms,true,-,May  9 21:51:22.396239466
7.839345ms,true,-,May  9 21:51:22.396257455
8.518669ms,true,-,May  9 21:51:22.396275286
8.44562ms,true,-,May  9 21:51:22.396316764
8.670307ms,true,-,May  9 21:51:22.396343038
9.236198ms,true,-,May  9 21:51:22.396363168
8.615295ms,true,-,May  9 21:51:22.396382957
8.506478ms,true,-,May  9 21:51:22.396403259
8.474766ms,true,-,May  9 21:51:22.396421017
9.055386ms,true,-,May  9 21:51:22.396439621
8.758002ms,true,-,May  9 21:51:22.396458319
8.128898ms,true,-,May  9 21:51:22.396489743
9.081194ms,true,-,May  9 21:51:22.396509209
32.368522ms,true,-,May  9 21:51:22.420759985
32.323336ms,true,-,May  9 21:51:22.420760299
33.512123ms,true,-,May  9 21:51:22.420783423
32.894903ms,true,-,May  9 21:51:22.421389687
34.164653ms,true,-,May  9 21:51:22.421389700
33.49033ms,true,-,May  9 21:51:22.421407425
33.567612ms,true,-,May  9 21:51:22.421491023
33.076481ms,true,-,May  9 21:51:22.421495760
34.050657ms,true,-,May  9 21:51:22.421517655
33.036932ms,true,-,May  9 21:51:22.421538751
33.172023ms,true,-,May  9 21:51:22.421542325
34.215505ms,true,-,May  9 21:51:22.421542704
32.987957ms,true,-,May  9 21:51:22.421553832
34.297266ms,true,-,May  9 21:51:22.421561809
33.898355ms,true,-,May  9 21:51:22.421587878
33.139533ms,true,-,May  9 21:51:22.421617747
33.805841ms,true,-,May  9 21:51:22.421632742
34.249593ms,true,-,May  9 21:51:22.421637122
34.252892ms,true,-,May  9 21:51:22.421650359
33.724222ms,true,-,May  9 21:51:22.421656239
34.418844ms,true,-,May  9 21:51:22.421806788
33.214192ms,true,-,May  9 21:51:22.421823124
29.047256ms,true,-,May  9 21:51:22.424545736
3.799741ms,true,-,May  9 21:51:22.424585222
35.203502ms,true,-,May  9 21:51:22.424734365
3.187791ms,true,-,May  9 21:51:22.424761152
36.865857ms,true,-,May  9 21:51:22.424768984
36.869621ms,true,-,May  9 21:51:22.424770059
36.711829ms,true,-,May  9 21:51:22.424792366
37.666467ms,true,-,May  9 21:51:22.424927915
37.32068ms,true,-,May  9 21:51:22.424954476
36.546105ms,true,-,May  9 21:51:22.424996400
37.578079ms,true,-,May  9 21:51:22.425005357
37.113061ms,true,-,May  9 21:51:22.425021120
37.692787ms,true,-,May  9 21:51:22.425100473
37.252056ms,true,-,May  9 21:51:22.425148914
36.559936ms,true,-,May  9 21:51:22.425157009
37.924157ms,true,-,May  9 21:51:22.425186129
3.884808ms,true,-,May  9 21:51:22.425379285
37.081947ms,true,-,May  9 21:51:22.425532289
37.26584ms,true,-,May  9 21:51:22.425569533
37.333294ms,true,-,May  9 21:51:22.425646703
37.254578ms,true,-,May  9 21:51:22.425718581
37.985897ms,true,-,May  9 21:51:22.425788959
38.554339ms,true,-,May  9 21:51:22.425837282
37.328716ms,true,-,May  9 21:51:22.425858079
37.323915ms,true,-,May  9 21:51:22.425861832
37.427878ms,true,-,May  9 21:51:22.425937708
38.107072ms,true,-,May  9 21:51:22.426020587
38.748285ms,true,-,May  9 21:51:22.426100645
38.214456ms,true,-,May  9 21:51:22.426129628
29.181529ms,true,-,May  9 21:51:22.426206172
37.877254ms,true,-,May  9 21:51:22.426224534
1.723547ms,true,-,May  9 21:51:22.426278550
35.827443ms,true,-,May  9 21:51:22.426282028
1.697698ms,true,-,May  9 21:51:22.426293591
38.955744ms,true,-,May  9 21:51:22.426361011
38.290038ms,true,-,May  9 21:51:22.426599610
1.852857ms,true,-,May  9 21:51:22.426785242
36.505743ms,true,-,May  9 21:51:22.427085384
5.773232ms,true,-,May  9 21:51:22.427100374
39.381491ms,true,-,May  9 21:51:22.427117490
6.14573ms,true,-,May  9 21:51:22.427256693
2.967501ms,true,-,May  9 21:51:22.427764559
1.979228ms,true,-,May  9 21:51:22.427770894
2.831079ms,true,-,May  9 21:51:22.427787247
39.92824ms,true,-,May  9 21:51:22.427825931
2.059877ms,true,-,May  9 21:51:22.427922220
2.825816ms,true,-,May  9 21:51:22.427979461
6.824272ms,true,-,May  9 21:51:22.428169032
4.631977ms,true,-,May  9 21:51:22.429398698
8.226109ms,true,-,May  9 21:51:22.429583233
4.100201ms,true,-,May  9 21:51:22.429749540
8.47694ms,true,-,May  9 21:51:22.429846485
8.653338ms,true,-,May  9 21:51:22.429953114
5.071151ms,true,-,May  9 21:51:22.430024397
4.196638ms,true,-,May  9 21:51:22.430061694
5.330066ms,true,-,May  9 21:51:22.430111564
8.91397ms,true,-,May  9 21:51:22.430257393
42.980953ms,true,-,May  9 21:51:22.430312392
9.034185ms,true,-,May  9 21:51:22.430598509
5.230581ms,true,-,May  9 21:51:22.430616112
5.644775ms,true,-,May  9 21:51:22.430840443
5.474579ms,true,-,May  9 21:51:22.431049250
5.546454ms,true,-,May  9 21:51:22.431269299
10.039155ms,true,-,May  9 21:51:22.431410419
9.92642ms,true,-,May  9 21:51:22.431467521
9.974878ms,true,-,May  9 21:51:22.431564322
6.616962ms,true,-,May  9 21:51:22.431724455
6.262718ms,true,-,May  9 21:51:22.431799073
10.504965ms,true,-,May  9 21:51:22.431910119
11.243696ms,true,-,May  9 21:51:22.432013544
10.730433ms,true,-,May  9 21:51:22.432077454
43.942004ms,true,-,May  9 21:51:22.432364448
11.760711ms,true,-,May  9 21:51:22.433316000
8.710905ms,true,-,May  9 21:51:22.433460640
12.661777ms,true,-,May  9 21:51:22.433462293
11.80864ms,true,-,May  9 21:51:22.433467730
46.448748ms,true,-,May  9 21:51:22.433539988
44.93519ms,true,-,May  9 21:51:22.433592506
46.336267ms,true,-,May  9 21:51:22.433756711
12.305499ms,true,-,May  9 21:51:22.433926424
9.025337ms,true,-,May  9 21:51:22.434052366
8.009324ms,true,-,May  9 21:51:22.434113484
9.317149ms,true,-,May  9 21:51:22.434329851
7.456641ms,true,-,May  9 21:51:22.434546141
9.51657ms,true,-,May  9 21:51:22.434682235
13.394202ms,true,-,May  9 21:51:22.434743765
14.061215ms,true,-,May  9 21:51:22.434825780
8.699558ms,true,-,May  9 21:51:22.434909407
13.472873ms,true,-,May  9 21:51:22.434971279
8.745877ms,true,-,May  9 21:51:22.435111446
46.673097ms,true,-,May  9 21:51:22.435169747
10.318728ms,true,-,May  9 21:51:22.435318851
13.916077ms,true,-,May  9 21:51:22.435325749
