
Number of requests,Medium response time,Error percentage,Throughput,Duration
66000,36.750807ms,0,6202.784241883022,10.640383
Type,Requests per second,Duration,,
grpc,10000,3s,
grpc,12000,3s,
Response time,Success,Error,End time,
2.043337ms,true,-,May  9 21:49:54.900373493
2.00374ms,true,-,May  9 21:49:54.900391872
2.042632ms,true,-,May  9 21:49:54.900395042
1.922435ms,true,-,May  9 21:49:54.900423875
1.95941ms,true,-,May  9 21:49:54.900426555
1.941474ms,true,-,May  9 21:49:54.900433102
1.976481ms,true,-,May  9 21:49:54.900434467
1.952682ms,true,-,May  9 21:49:54.900434872
2.089517ms,true,-,May  9 21:49:54.900435831
2.074145ms,true,-,May  9 21:49:54.900442878
1.889785ms,true,-,May  9 21:49:54.900443197
2.025712ms,true,-,May  9 21:49:54.900444511
2.076585ms,true,-,May  9 21:49:54.900446519
2.119802ms,true,-,May  9 21:49:54.900459115
2.201751ms,true,-,May  9 21:49:54.900475553
2.117195ms,true,-,May  9 21:49:54.900477956
2.192408ms,true,-,May  9 21:49:54.900491012
2.067382ms,true,-,May  9 21:49:54.900513008
1.952909ms,true,-,May  9 21:49:54.900519133
2.014477ms,true,-,May  9 21:49:54.900523181
2.069388ms,true,-,May  9 21:49:54.900523706
2.098616ms,true,-,May  9 21:49:54.900524644
2.027723ms,true,-,May  9 21:49:54.900534419
1.967934ms,true,-,May  9 21:49:54.900537681
2.035025ms,true,-,May  9 21:49:54.900540333
2.03398ms,true,-,May  9 21:49:54.900544496
1.966215ms,true,-,May  9 21:49:54.900546811
1.979114ms,true,-,May  9 21:49:54.900548366
2.065306ms,true,-,May  9 21:49:54.900558553
2.00987ms,true,-,May  9 21:49:54.900569029
2.02279ms,true,-,May  9 21:49:54.900602242
2.019654ms,true,-,May  9 21:49:54.900606930
2.077805ms,true,-,May  9 21:49:54.900619533
2.034302ms,true,-,May  9 21:49:54.900624198
2.055996ms,true,-,May  9 21:49:54.900634651
2.088897ms,true,-,May  9 21:49:54.900640063
2.079563ms,true,-,May  9 21:49:54.900639991
2.124543ms,true,-,May  9 21:49:54.900643329
2.058919ms,true,-,May  9 21:49:54.900648362
2.055732ms,true,-,May  9 21:49:54.900656760
2.1432ms,true,-,May  9 21:49:54.900656718
2.06637ms,true,-,May  9 21:49:54.900660753
2.070492ms,true,-,May  9 21:49:54.900663255
1.2177ms,true,-,May  9 21:49:54.900672932
2.11143ms,true,-,May  9 21:49:54.900673832
2.083448ms,true,-,May  9 21:49:54.900681847
2.100038ms,true,-,May  9 21:49:54.900696553
2.078235ms,true,-,May  9 21:49:54.900712354
2.092998ms,true,-,May  9 21:49:54.900712495
2.096751ms,true,-,May  9 21:49:54.900713654
2.094006ms,true,-,May  9 21:49:54.900719372
2.109521ms,true,-,May  9 21:49:54.900720350
2.112051ms,true,-,May  9 21:49:54.900720444
2.02141ms,true,-,May  9 21:49:54.900727506
2.190758ms,true,-,May  9 21:49:54.900729662
2.1281ms,true,-,May  9 21:49:54.900731843
2.120201ms,true,-,May  9 21:49:54.900733990
2.130268ms,true,-,May  9 21:49:54.900734886
2.120535ms,true,-,May  9 21:49:54.900738182
2.167524ms,true,-,May  9 21:49:54.900748769
1.2813ms,true,-,May  9 21:49:54.900751171
1.233245ms,true,-,May  9 21:49:54.900765451
1.260306ms,true,-,May  9 21:49:54.900772414
2.18891ms,true,-,May  9 21:49:54.900795828
1.308258ms,true,-,May  9 21:49:54.900804430
2.240548ms,true,-,May  9 21:49:54.900855876
1.380239ms,true,-,May  9 21:49:54.900880808
1.404645ms,true,-,May  9 21:49:54.900888482
2.275638ms,true,-,May  9 21:49:54.900904605
1.399841ms,true,-,May  9 21:49:54.900913944
1.404512ms,true,-,May  9 21:49:54.900954657
1.432937ms,true,-,May  9 21:49:54.900956622
1.403314ms,true,-,May  9 21:49:54.900964732
1.425227ms,true,-,May  9 21:49:54.900970970
2.343869ms,true,-,May  9 21:49:54.900978096
1.43561ms,true,-,May  9 21:49:54.900972353
1.468262ms,true,-,May  9 21:49:54.900987667
1.446949ms,true,-,May  9 21:49:54.901024090
1.50662ms,true,-,May  9 21:49:54.901045984
1.56363ms,true,-,May  9 21:49:54.901165620
1.535601ms,true,-,May  9 21:49:54.901168612
2.541257ms,true,-,May  9 21:49:54.901193636
1.603615ms,true,-,May  9 21:49:54.901241182
1.627173ms,true,-,May  9 21:49:54.901257911
1.701616ms,true,-,May  9 21:49:54.901261407
1.670939ms,true,-,May  9 21:49:54.901327579
1.772537ms,true,-,May  9 21:49:54.901331183
1.769681ms,true,-,May  9 21:49:54.901345937
2.005762ms,true,-,May  9 21:49:54.901633644
2.105937ms,true,-,May  9 21:49:54.901670483
2.145812ms,true,-,May  9 21:49:54.901748347
2.099ms,true,-,May  9 21:49:54.901755462
2.126886ms,true,-,May  9 21:49:54.901787627
2.19936ms,true,-,May  9 21:49:54.901803982
2.247778ms,true,-,May  9 21:49:54.901828004
2.217182ms,true,-,May  9 21:49:54.901839316
2.226932ms,true,-,May  9 21:49:54.901854106
2.256558ms,true,-,May  9 21:49:54.901875262
2.28481ms,true,-,May  9 21:49:54.901891180
2.078316ms,true,-,May  9 21:49:54.901898440
3.644335ms,true,-,May  9 21:49:54.904215725
3.704066ms,true,-,May  9 21:49:54.904305342
3.794479ms,true,-,May  9 21:49:54.904406084
3.830312ms,true,-,May  9 21:49:54.904436246
3.903129ms,true,-,May  9 21:49:54.904493987
3.918828ms,true,-,May  9 21:49:54.904531911
3.904319ms,true,-,May  9 21:49:54.904538881
3.925588ms,true,-,May  9 21:49:54.904566779
4.035288ms,true,-,May  9 21:49:54.904601737
4.028284ms,true,-,May  9 21:49:54.904605313
4.004634ms,true,-,May  9 21:49:54.904640744
4.08683ms,true,-,May  9 21:49:54.904650207
4.047174ms,true,-,May  9 21:49:54.904656296
4.09225ms,true,-,May  9 21:49:54.904662807
4.011015ms,true,-,May  9 21:49:54.904683568
4.055483ms,true,-,May  9 21:49:54.904711774
4.084096ms,true,-,May  9 21:49:54.904728559
4.106616ms,true,-,May  9 21:49:54.904730903
4.085248ms,true,-,May  9 21:49:54.904743576
4.096884ms,true,-,May  9 21:49:54.904746825
4.117202ms,true,-,May  9 21:49:54.904750018
4.134024ms,true,-,May  9 21:49:54.904755962
4.157379ms,true,-,May  9 21:49:54.904782586
4.075296ms,true,-,May  9 21:49:54.904797342
4.12592ms,true,-,May  9 21:49:54.904805310
4.160934ms,true,-,May  9 21:49:54.904806520
4.143578ms,true,-,May  9 21:49:54.904805469
4.15366ms,true,-,May  9 21:49:54.904812459
4.13697ms,true,-,May  9 21:49:54.904813274
4.108942ms,true,-,May  9 21:49:54.904818484
4.153629ms,true,-,May  9 21:49:54.904819275
4.131003ms,true,-,May  9 21:49:54.904826275
4.163848ms,true,-,May  9 21:49:54.904842979
