
Number of requests,Medium response time,Error percentage,Throughput,Duration
36000,277.081472ms,0,551.1094901788975,65.322772773
Type,Requests per second,Duration,,
grpc,100,10s,
grpc,300,10s,
grpc,500,10s,
grpc,700,10s,
grpc,900,10s,
grpc,1100,10s,
Response time,Success,Error,End time,
19.189179ms,true,-,May 12 21:45:32.672892530
19.449388ms,true,-,May 12 21:45:32.673071474
19.135973ms,true,-,May 12 21:45:32.673085115
18.677549ms,true,-,May 12 21:45:32.673254528
18.403128ms,true,-,May 12 21:45:32.673273600
18.569762ms,true,-,May 12 21:45:32.673285952
19.801508ms,true,-,May 12 21:45:32.673482920
19.321695ms,true,-,May 12 21:45:32.673487830
20.570753ms,true,-,May 12 21:45:32.674523279
20.23577ms,true,-,May 12 21:45:32.674761447
21.19818ms,true,-,May 12 21:45:32.674879103
20.237138ms,true,-,May 12 21:45:32.675089385
20.426587ms,true,-,May 12 21:45:32.675338670
21.651056ms,true,-,May 12 21:45:32.675389318
20.894517ms,true,-,May 12 21:45:32.675559347
21.979894ms,true,-,May 12 21:45:32.675858075
21.220642ms,true,-,May 12 21:45:32.675867204
22.295126ms,true,-,May 12 21:45:32.676074625
21.160855ms,true,-,May 12 21:45:32.676087588
22.333165ms,true,-,May 12 21:45:32.676172957
22.369424ms,true,-,May 12 21:45:32.676418432
21.523992ms,true,-,May 12 21:45:32.676422327
22.40274ms,true,-,May 12 21:45:32.676469957
21.81996ms,true,-,May 12 21:45:32.676655679
21.924819ms,true,-,May 12 21:45:32.676750497
22.832999ms,true,-,May 12 21:45:32.676926029
22.912106ms,true,-,May 12 21:45:32.676962209
23.105272ms,true,-,May 12 21:45:32.677129717
23.33274ms,true,-,May 12 21:45:32.677172002
23.444117ms,true,-,May 12 21:45:32.677191064
23.576645ms,true,-,May 12 21:45:32.677298221
23.630019ms,true,-,May 12 21:45:32.677330627
23.791387ms,true,-,May 12 21:45:32.677453563
23.622914ms,true,-,May 12 21:45:32.677476293
24.478732ms,true,-,May 12 21:45:32.678435693
23.705414ms,true,-,May 12 21:45:32.678502710
24.607405ms,true,-,May 12 21:45:32.678553409
24.706067ms,true,-,May 12 21:45:32.678646593
25.081759ms,true,-,May 12 21:45:32.678791217
24.139143ms,true,-,May 12 21:45:32.678832783
24.884396ms,true,-,May 12 21:45:32.678837595
23.988004ms,true,-,May 12 21:45:32.678856326
24.967808ms,true,-,May 12 21:45:32.678878366
25.29989ms,true,-,May 12 21:45:32.679039453
25.314161ms,true,-,May 12 21:45:32.679051820
25.310149ms,true,-,May 12 21:45:32.679116863
25.823712ms,true,-,May 12 21:45:32.679873605
24.958356ms,true,-,May 12 21:45:32.679877474
25.36781ms,true,-,May 12 21:45:32.680022096
26.397903ms,true,-,May 12 21:45:32.680097319
25.406884ms,true,-,May 12 21:45:32.680105781
26.385271ms,true,-,May 12 21:45:32.680126108
26.426502ms,true,-,May 12 21:45:32.680175689
26.456704ms,true,-,May 12 21:45:32.680187156
26.406733ms,true,-,May 12 21:45:32.680232471
26.552868ms,true,-,May 12 21:45:32.680336000
25.603143ms,true,-,May 12 21:45:32.680379495
3.887343ms,true,-,May 12 21:45:33.656288940
4.179397ms,true,-,May 12 21:45:33.656531708
5.247009ms,true,-,May 12 21:45:33.657643587
8.137706ms,true,-,May 12 21:45:33.660650282
8.192702ms,true,-,May 12 21:45:33.660746334
8.517531ms,true,-,May 12 21:45:33.660834682
8.551383ms,true,-,May 12 21:45:33.661086144
9.111133ms,true,-,May 12 21:45:33.661523546
9.384977ms,true,-,May 12 21:45:33.661722051
12.133755ms,true,-,May 12 21:45:33.664416522
11.890065ms,true,-,May 12 21:45:33.664457013
12.152636ms,true,-,May 12 21:45:33.664482568
12.208201ms,true,-,May 12 21:45:33.664488929
12.99561ms,true,-,May 12 21:45:33.665286925
12.975744ms,true,-,May 12 21:45:33.665343990
12.831796ms,true,-,May 12 21:45:33.665488967
13.045728ms,true,-,May 12 21:45:33.665489375
12.995137ms,true,-,May 12 21:45:33.665541251
13.206081ms,true,-,May 12 21:45:33.665553931
12.998756ms,true,-,May 12 21:45:33.665607431
13.291509ms,true,-,May 12 21:45:33.665663246
13.249234ms,true,-,May 12 21:45:33.665737925
13.398354ms,true,-,May 12 21:45:33.665761331
13.296888ms,true,-,May 12 21:45:33.665838679
13.588067ms,true,-,May 12 21:45:33.666050064
13.788666ms,true,-,May 12 21:45:33.666318020
14.00844ms,true,-,May 12 21:45:33.666387461
14.436505ms,true,-,May 12 21:45:33.666623636
14.078987ms,true,-,May 12 21:45:33.666689689
14.399453ms,true,-,May 12 21:45:33.666924833
14.633291ms,true,-,May 12 21:45:33.667009006
14.728749ms,true,-,May 12 21:45:33.667186602
14.649656ms,true,-,May 12 21:45:33.667190719
15.118863ms,true,-,May 12 21:45:33.667372137
14.810968ms,true,-,May 12 21:45:33.667414130
15.242594ms,true,-,May 12 21:45:33.667558199
15.330921ms,true,-,May 12 21:45:33.667695269
15.569468ms,true,-,May 12 21:45:33.667955035
15.603314ms,true,-,May 12 21:45:33.667985921
15.655471ms,true,-,May 12 21:45:33.668151429
16.478326ms,true,-,May 12 21:45:33.668981134
16.770082ms,true,-,May 12 21:45:33.669258588
16.953348ms,true,-,May 12 21:45:33.669331075
17.075916ms,true,-,May 12 21:45:33.669479953
17.221119ms,true,-,May 12 21:45:33.669600454
17.418871ms,true,-,May 12 21:45:33.669789256
17.642596ms,true,-,May 12 21:45:33.670086117
17.545212ms,true,-,May 12 21:45:33.670102662
17.707653ms,true,-,May 12 21:45:33.670186562
17.556503ms,true,-,May 12 21:45:33.670187342
17.880352ms,true,-,May 12 21:45:33.670252361
17.879077ms,true,-,May 12 21:45:33.670255889
17.873986ms,true,-,May 12 21:45:33.670262255
17.912411ms,true,-,May 12 21:45:33.670439408
17.930346ms,true,-,May 12 21:45:33.670505632
18.14759ms,true,-,May 12 21:45:33.670653040
18.347463ms,true,-,May 12 21:45:33.670700782
18.335281ms,true,-,May 12 21:45:33.670738011
18.146411ms,true,-,May 12 21:45:33.670756846
18.34636ms,true,-,May 12 21:45:33.670807308
18.658992ms,true,-,May 12 21:45:33.670964120
18.361986ms,true,-,May 12 21:45:33.671007128
18.686653ms,true,-,May 12 21:45:33.671033777
18.734304ms,true,-,May 12 21:45:33.671096397
18.839484ms,true,-,May 12 21:45:33.671141319
18.577304ms,true,-,May 12 21:45:33.671201502
18.964778ms,true,-,May 12 21:45:33.671261623
19.041048ms,true,-,May 12 21:45:33.671398405
19.204976ms,true,-,May 12 21:45:33.671588652
19.326217ms,true,-,May 12 21:45:33.671724905
19.678301ms,true,-,May 12 21:45:33.672016651
19.694139ms,true,-,May 12 21:45:33.672021888
19.076933ms,true,-,May 12 21:45:33.672123547
20.013213ms,true,-,May 12 21:45:33.672341019
19.836208ms,true,-,May 12 21:45:33.672399226
20.080578ms,true,-,May 12 21:45:33.672449286
20.40418ms,true,-,May 12 21:45:33.672746295
21.118438ms,true,-,May 12 21:45:33.673408095
21.071709ms,true,-,May 12 21:45:33.673465473
21.002878ms,true,-,May 12 21:45:33.673572510
21.11138ms,true,-,May 12 21:45:33.673658823
21.167216ms,true,-,May 12 21:45:33.673678669
21.113351ms,true,-,May 12 21:45:33.673691764
21.404905ms,true,-,May 12 21:45:33.673759843
21.178579ms,true,-,May 12 21:45:33.673810535
21.685043ms,true,-,May 12 21:45:33.674034769
21.525569ms,true,-,May 12 21:45:33.674054315
21.68078ms,true,-,May 12 21:45:33.674146141
21.830501ms,true,-,May 12 21:45:33.674226132
22.131703ms,true,-,May 12 21:45:33.674523403
21.978353ms,true,-,May 12 21:45:33.674529632
22.596183ms,true,-,May 12 21:45:33.674957016
22.459469ms,true,-,May 12 21:45:33.674978141
22.686524ms,true,-,May 12 21:45:33.675207560
22.827878ms,true,-,May 12 21:45:33.675335372
23.12485ms,true,-,May 12 21:45:33.675468650
23.151453ms,true,-,May 12 21:45:33.675497574
23.034135ms,true,-,May 12 21:45:33.675509287
22.939477ms,true,-,May 12 21:45:33.675562170
23.118557ms,true,-,May 12 21:45:33.675566786
1.918169ms,true,-,May 12 21:45:34.654268363
2.044741ms,true,-,May 12 21:45:34.654427790
2.648167ms,true,-,May 12 21:45:34.654977726
2.637222ms,true,-,May 12 21:45:34.655038244
2.741863ms,true,-,May 12 21:45:34.655074504
2.739878ms,true,-,May 12 21:45:34.655102085
2.780461ms,true,-,May 12 21:45:34.655153312
2.764436ms,true,-,May 12 21:45:34.655178250
3.924635ms,true,-,May 12 21:45:34.656306138
3.900797ms,true,-,May 12 21:45:34.656308326
4.440542ms,true,-,May 12 21:45:34.656714881
4.581871ms,true,-,May 12 21:45:34.656975302
4.865337ms,true,-,May 12 21:45:34.657182926
5.173475ms,true,-,May 12 21:45:34.657578975
5.904211ms,true,-,May 12 21:45:34.658424467
6.743608ms,true,-,May 12 21:45:34.658983271
6.6192ms,true,-,May 12 21:45:34.659020868
7.460722ms,true,-,May 12 21:45:34.659906195
8.685425ms,true,-,May 12 21:45:34.661075345
8.862058ms,true,-,May 12 21:45:34.661182527
8.725361ms,true,-,May 12 21:45:34.661214708
8.77235ms,true,-,May 12 21:45:34.661242150
8.816438ms,true,-,May 12 21:45:34.661258038
8.74516ms,true,-,May 12 21:45:34.661268375
8.909285ms,true,-,May 12 21:45:34.661326373
8.933185ms,true,-,May 12 21:45:34.661364870
9.012572ms,true,-,May 12 21:45:34.661365922
8.933525ms,true,-,May 12 21:45:34.661376781
8.878737ms,true,-,May 12 21:45:34.661380796
8.979695ms,true,-,May 12 21:45:34.661413639
8.927988ms,true,-,May 12 21:45:34.661426767
11.276769ms,true,-,May 12 21:45:34.663692442
11.369818ms,true,-,May 12 21:45:34.663734112
11.423292ms,true,-,May 12 21:45:34.663829658
11.416884ms,true,-,May 12 21:45:34.663873129
11.389615ms,true,-,May 12 21:45:34.663882859
11.491893ms,true,-,May 12 21:45:34.663886001
11.520565ms,true,-,May 12 21:45:34.663905382
11.535234ms,true,-,May 12 21:45:34.663927301
12.859727ms,true,-,May 12 21:45:34.665257533
12.78104ms,true,-,May 12 21:45:34.665291916
12.761002ms,true,-,May 12 21:45:34.665299977
13.056266ms,true,-,May 12 21:45:34.665395835
14.452445ms,true,-,May 12 21:45:34.666996943
14.714108ms,true,-,May 12 21:45:34.667189222
14.908844ms,true,-,May 12 21:45:34.667329926
15.975544ms,true,-,May 12 21:45:34.668407456
16.712847ms,true,-,May 12 21:45:34.669222318
16.688119ms,true,-,May 12 21:45:34.669235970
16.699301ms,true,-,May 12 21:45:34.669267027
16.79735ms,true,-,May 12 21:45:34.669333840
16.887008ms,true,-,May 12 21:45:34.669388193
16.979478ms,true,-,May 12 21:45:34.669417170
16.959414ms,true,-,May 12 21:45:34.669474600
16.914513ms,true,-,May 12 21:45:34.669484761
16.980531ms,true,-,May 12 21:45:34.669534804
17.044791ms,true,-,May 12 21:45:34.669553627
17.076351ms,true,-,May 12 21:45:34.669636365
17.182997ms,true,-,May 12 21:45:34.669693230
17.290117ms,true,-,May 12 21:45:34.669755172
18.417981ms,true,-,May 12 21:45:34.670908226
18.494766ms,true,-,May 12 21:45:34.670948641
18.58311ms,true,-,May 12 21:45:34.671137249
18.730586ms,true,-,May 12 21:45:34.671192413
18.765855ms,true,-,May 12 21:45:34.671227047
18.791162ms,true,-,May 12 21:45:34.671286003
18.806922ms,true,-,May 12 21:45:34.671333378
18.805534ms,true,-,May 12 21:45:34.671364662
18.81687ms,true,-,May 12 21:45:34.671372692
18.873668ms,true,-,May 12 21:45:34.671459752
18.973605ms,true,-,May 12 21:45:34.671472521
19.035548ms,true,-,May 12 21:45:34.671484752
19.051348ms,true,-,May 12 21:45:34.671591702
19.184247ms,true,-,May 12 21:45:34.671617442
19.098561ms,true,-,May 12 21:45:34.671622674
19.118846ms,true,-,May 12 21:45:34.671687311
19.133295ms,true,-,May 12 21:45:34.671690767
19.24829ms,true,-,May 12 21:45:34.671701090
19.326567ms,true,-,May 12 21:45:34.671770903
19.295478ms,true,-,May 12 21:45:34.671895509
19.432311ms,true,-,May 12 21:45:34.671994503
19.574381ms,true,-,May 12 21:45:34.672061178
19.659871ms,true,-,May 12 21:45:34.672126779
19.678652ms,true,-,May 12 21:45:34.672176416
19.60174ms,true,-,May 12 21:45:34.672189612
19.717437ms,true,-,May 12 21:45:34.672238174
19.798161ms,true,-,May 12 21:45:34.672251348
19.754078ms,true,-,May 12 21:45:34.672270507
19.827798ms,true,-,May 12 21:45:34.672336773
19.965846ms,true,-,May 12 21:45:34.672338237
19.904335ms,true,-,May 12 21:45:34.672482388
20.003631ms,true,-,May 12 21:45:34.672558953
19.968847ms,true,-,May 12 21:45:34.672571093
20.039962ms,true,-,May 12 21:45:34.672576649
20.075334ms,true,-,May 12 21:45:34.672577671
20.179029ms,true,-,May 12 21:45:34.672664628
20.222026ms,true,-,May 12 21:45:34.672683135
20.196215ms,true,-,May 12 21:45:34.672776370
20.257941ms,true,-,May 12 21:45:34.672777704
20.148013ms,true,-,May 12 21:45:34.672810571
2.195595ms,true,-,May 12 21:45:35.654254761
2.454487ms,true,-,May 12 21:45:35.654488990
2.435901ms,true,-,May 12 21:45:35.654500062
2.549848ms,true,-,May 12 21:45:35.654527689
2.542477ms,true,-,May 12 21:45:35.654553180
5.127315ms,true,-,May 12 21:45:35.657148938
6.396179ms,true,-,May 12 21:45:35.658463030
6.608027ms,true,-,May 12 21:45:35.658708051
7.273273ms,true,-,May 12 21:45:35.659399582
7.939833ms,true,-,May 12 21:45:35.659992340
7.922586ms,true,-,May 12 21:45:35.660025197
8.167288ms,true,-,May 12 21:45:35.660104876
9.104115ms,true,-,May 12 21:45:35.661253290
9.159664ms,true,-,May 12 21:45:35.661253456
9.271418ms,true,-,May 12 21:45:35.661296108
9.38013ms,true,-,May 12 21:45:35.661430351
9.427321ms,true,-,May 12 21:45:35.661442347
9.40901ms,true,-,May 12 21:45:35.661471138
9.772396ms,true,-,May 12 21:45:35.661927501
9.806351ms,true,-,May 12 21:45:35.661974401
14.735355ms,true,-,May 12 21:45:35.666971718
14.944537ms,true,-,May 12 21:45:35.666974501
14.778861ms,true,-,May 12 21:45:35.667049898
15.112469ms,true,-,May 12 21:45:35.667222321
15.169709ms,true,-,May 12 21:45:35.667244142
15.150415ms,true,-,May 12 21:45:35.667371502
15.25376ms,true,-,May 12 21:45:35.667420056
15.895725ms,true,-,May 12 21:45:35.668003581
20.269629ms,true,-,May 12 21:45:35.672388854
20.372668ms,true,-,May 12 21:45:35.672480432
20.495787ms,true,-,May 12 21:45:35.672655249
20.43156ms,true,-,May 12 21:45:35.672683183
20.617495ms,true,-,May 12 21:45:35.672870318
20.654775ms,true,-,May 12 21:45:35.672875218
20.801966ms,true,-,May 12 21:45:35.673069019
20.866043ms,true,-,May 12 21:45:35.673070288
20.692607ms,true,-,May 12 21:45:35.673114518
21.093305ms,true,-,May 12 21:45:35.673285457
21.093242ms,true,-,May 12 21:45:35.673293577
21.212793ms,true,-,May 12 21:45:35.673342469
21.344315ms,true,-,May 12 21:45:35.673488697
21.374326ms,true,-,May 12 21:45:35.673496846
21.309443ms,true,-,May 12 21:45:35.673507665
21.349865ms,true,-,May 12 21:45:35.673655989
21.579311ms,true,-,May 12 21:45:35.673695168
21.711048ms,true,-,May 12 21:45:35.673731805
21.574137ms,true,-,May 12 21:45:35.673802463
21.700394ms,true,-,May 12 21:45:35.673891189
21.776577ms,true,-,May 12 21:45:35.673968140
21.829546ms,true,-,May 12 21:45:35.673983306
22.271119ms,true,-,May 12 21:45:35.674365948
22.633128ms,true,-,May 12 21:45:35.674843661
23.711329ms,true,-,May 12 21:45:35.675897718
23.257515ms,true,-,May 12 21:45:35.675970989
23.81461ms,true,-,May 12 21:45:35.676013635
23.383099ms,true,-,May 12 21:45:35.676082276
23.8272ms,true,-,May 12 21:45:35.676127545
24.157934ms,true,-,May 12 21:45:35.676401091
24.345293ms,true,-,May 12 21:45:35.676537879
24.555898ms,true,-,May 12 21:45:35.676842778
24.685912ms,true,-,May 12 21:45:35.676957899
24.974887ms,true,-,May 12 21:45:35.677262304
25.080101ms,true,-,May 12 21:45:35.677357511
25.231607ms,true,-,May 12 21:45:35.677459783
25.597865ms,true,-,May 12 21:45:35.677834872
25.236649ms,true,-,May 12 21:45:35.677936578
25.820932ms,true,-,May 12 21:45:35.678056338
25.877702ms,true,-,May 12 21:45:35.678149533
26.080763ms,true,-,May 12 21:45:35.678310438
26.149411ms,true,-,May 12 21:45:35.678420880
26.304896ms,true,-,May 12 21:45:35.678582544
26.538242ms,true,-,May 12 21:45:35.678823450
26.725605ms,true,-,May 12 21:45:35.678983982
26.850224ms,true,-,May 12 21:45:35.679007451
26.955613ms,true,-,May 12 21:45:35.679087088
26.935174ms,true,-,May 12 21:45:35.679151478
27.142151ms,true,-,May 12 21:45:35.679424149
27.225704ms,true,-,May 12 21:45:35.679472652
27.700307ms,true,-,May 12 21:45:35.679947977
28.304621ms,true,-,May 12 21:45:35.680567004
28.397113ms,true,-,May 12 21:45:35.680680439
114.22156ms,true,-,May 12 21:45:35.766512508
114.269896ms,true,-,May 12 21:45:35.766512748
114.282842ms,true,-,May 12 21:45:35.766565019
114.361333ms,true,-,May 12 21:45:35.766573129
114.439104ms,true,-,May 12 21:45:35.766673382
114.395257ms,true,-,May 12 21:45:35.766691298
114.609547ms,true,-,May 12 21:45:35.766730195
114.523305ms,true,-,May 12 21:45:35.766731494
114.45301ms,true,-,May 12 21:45:35.766759554
114.520768ms,true,-,May 12 21:45:35.766775238
114.515703ms,true,-,May 12 21:45:35.766805736
114.57366ms,true,-,May 12 21:45:35.766819328
114.630134ms,true,-,May 12 21:45:35.766836067
114.538059ms,true,-,May 12 21:45:35.766842047
114.592031ms,true,-,May 12 21:45:35.766848322
114.167019ms,true,-,May 12 21:45:35.766865567
114.665807ms,true,-,May 12 21:45:35.766885045
114.679066ms,true,-,May 12 21:45:35.766902976
114.732235ms,true,-,May 12 21:45:35.766957616
2.010113ms,true,-,May 12 21:45:36.654100248
2.230071ms,true,-,May 12 21:45:36.654261049
2.658082ms,true,-,May 12 21:45:36.654924797
3.488942ms,true,-,May 12 21:45:36.655630147
5.848595ms,true,-,May 12 21:45:36.657901468
5.799126ms,true,-,May 12 21:45:36.658019158
6.130948ms,true,-,May 12 21:45:36.658223097
6.290267ms,true,-,May 12 21:45:36.658474262
6.500285ms,true,-,May 12 21:45:36.658718172
6.594813ms,true,-,May 12 21:45:36.658745068
7.483975ms,true,-,May 12 21:45:36.659604306
7.5611ms,true,-,May 12 21:45:36.659726325
7.557665ms,true,-,May 12 21:45:36.659734216
9.462735ms,true,-,May 12 21:45:36.661538422
9.501034ms,true,-,May 12 21:45:36.661549139
9.475431ms,true,-,May 12 21:45:36.661588286
9.851223ms,true,-,May 12 21:45:36.662114373
10.228412ms,true,-,May 12 21:45:36.662355606
10.065739ms,true,-,May 12 21:45:36.662360374
10.420257ms,true,-,May 12 21:45:36.662517241
10.954981ms,true,-,May 12 21:45:36.663216635
11.907283ms,true,-,May 12 21:45:36.664222711
12.199032ms,true,-,May 12 21:45:36.664224036
12.8831ms,true,-,May 12 21:45:36.664966755
12.882516ms,true,-,May 12 21:45:36.665196589
13.052331ms,true,-,May 12 21:45:36.665326132
13.627892ms,true,-,May 12 21:45:36.665837570
13.615072ms,true,-,May 12 21:45:36.665850382
13.76096ms,true,-,May 12 21:45:36.665887279
13.738216ms,true,-,May 12 21:45:36.666025583
13.804527ms,true,-,May 12 21:45:36.666085301
13.940396ms,true,-,May 12 21:45:36.666112394
13.989378ms,true,-,May 12 21:45:36.666140955
14.097039ms,true,-,May 12 21:45:36.666240770
14.408536ms,true,-,May 12 21:45:36.666406134
14.178886ms,true,-,May 12 21:45:36.666428886
14.23246ms,true,-,May 12 21:45:36.666449691
14.361873ms,true,-,May 12 21:45:36.666482596
14.330159ms,true,-,May 12 21:45:36.666510993
14.415424ms,true,-,May 12 21:45:36.666584462
14.357928ms,true,-,May 12 21:45:36.666611846
14.351925ms,true,-,May 12 21:45:36.666643660
16.143537ms,true,-,May 12 21:45:36.668433318
16.948203ms,true,-,May 12 21:45:36.668986206
16.981627ms,true,-,May 12 21:45:36.669058426
16.726283ms,true,-,May 12 21:45:36.669061968
16.778848ms,true,-,May 12 21:45:36.669084068
16.842462ms,true,-,May 12 21:45:36.669086506
16.897124ms,true,-,May 12 21:45:36.669223773
17.031148ms,true,-,May 12 21:45:36.669245440
16.962835ms,true,-,May 12 21:45:36.669252239
17.170632ms,true,-,May 12 21:45:36.669290332
17.45734ms,true,-,May 12 21:45:36.669618572
17.411986ms,true,-,May 12 21:45:36.669633949
17.421114ms,true,-,May 12 21:45:36.669666709
17.445243ms,true,-,May 12 21:45:36.669675042
18.290399ms,true,-,May 12 21:45:36.670265173
18.149899ms,true,-,May 12 21:45:36.670484621
18.421882ms,true,-,May 12 21:45:36.670520804
18.315425ms,true,-,May 12 21:45:36.670574546
18.530634ms,true,-,May 12 21:45:36.670692361
18.71333ms,true,-,May 12 21:45:36.670789053
18.53719ms,true,-,May 12 21:45:36.670818145
18.776633ms,true,-,May 12 21:45:36.671043367
18.758705ms,true,-,May 12 21:45:36.671071406
18.852704ms,true,-,May 12 21:45:36.671103840
19.047193ms,true,-,May 12 21:45:36.671243557
19.190468ms,true,-,May 12 21:45:36.671260539
19.304153ms,true,-,May 12 21:45:36.671402190
19.307019ms,true,-,May 12 21:45:36.671629419
19.51268ms,true,-,May 12 21:45:36.671791638
19.656706ms,true,-,May 12 21:45:36.671844047
19.904862ms,true,-,May 12 21:45:36.671950809
19.732489ms,true,-,May 12 21:45:36.672021180
19.945261ms,true,-,May 12 21:45:36.672034876
19.912333ms,true,-,May 12 21:45:36.672094721
19.849645ms,true,-,May 12 21:45:36.672115559
19.806165ms,true,-,May 12 21:45:36.672132133
19.957614ms,true,-,May 12 21:45:36.672229298
20.210866ms,true,-,May 12 21:45:36.672279696
20.087415ms,true,-,May 12 21:45:36.672300581
20.005849ms,true,-,May 12 21:45:36.672313416
20.273823ms,true,-,May 12 21:45:36.672448856
20.357461ms,true,-,May 12 21:45:36.672508403
20.405028ms,true,-,May 12 21:45:36.672541986
22.167654ms,true,-,May 12 21:45:36.674234177
22.177713ms,true,-,May 12 21:45:36.674261177
22.319521ms,true,-,May 12 21:45:36.674402122
22.152528ms,true,-,May 12 21:45:36.674407003
22.108935ms,true,-,May 12 21:45:36.674446830
22.230113ms,true,-,May 12 21:45:36.674504104
22.335156ms,true,-,May 12 21:45:36.674560974
22.444007ms,true,-,May 12 21:45:36.674579061
22.28758ms,true,-,May 12 21:45:36.674585124
22.379745ms,true,-,May 12 21:45:36.674617850
22.595604ms,true,-,May 12 21:45:36.674723735
22.514811ms,true,-,May 12 21:45:36.674742658
22.733166ms,true,-,May 12 21:45:36.674890922
22.883037ms,true,-,May 12 21:45:36.675163583
23.078517ms,true,-,May 12 21:45:36.675212241
1.980393ms,true,-,May 12 21:45:37.654243734
3.431818ms,true,-,May 12 21:45:37.656055751
7.019604ms,true,-,May 12 21:45:37.659619923
7.239439ms,true,-,May 12 21:45:37.659633583
7.775111ms,true,-,May 12 21:45:37.660323740
8.326323ms,true,-,May 12 21:45:37.660672991
8.217382ms,true,-,May 12 21:45:37.660706270
8.271439ms,true,-,May 12 21:45:37.660845328
8.487631ms,true,-,May 12 21:45:37.660890041
8.475253ms,true,-,May 12 21:45:37.661005439
8.728487ms,true,-,May 12 21:45:37.661285550
9.113754ms,true,-,May 12 21:45:37.661648703
10.482369ms,true,-,May 12 21:45:37.662954482
10.655191ms,true,-,May 12 21:45:37.663087528
10.481217ms,true,-,May 12 21:45:37.663102374
10.721874ms,true,-,May 12 21:45:37.663139544
11.572594ms,true,-,May 12 21:45:37.664119378
12.127961ms,true,-,May 12 21:45:37.664434120
11.952497ms,true,-,May 12 21:45:37.664506757
12.115088ms,true,-,May 12 21:45:37.664555517
12.659805ms,true,-,May 12 21:45:37.665021709
12.661384ms,true,-,May 12 21:45:37.665140907
12.629943ms,true,-,May 12 21:45:37.665224622
12.981405ms,true,-,May 12 21:45:37.665335642
12.744092ms,true,-,May 12 21:45:37.665361825
12.91567ms,true,-,May 12 21:45:37.665381421
12.919276ms,true,-,May 12 21:45:37.665392159
13.077379ms,true,-,May 12 21:45:37.665634038
13.184069ms,true,-,May 12 21:45:37.665649466
13.360246ms,true,-,May 12 21:45:37.665931715
13.381128ms,true,-,May 12 21:45:37.665962454
14.075816ms,true,-,May 12 21:45:37.666677297
14.407164ms,true,-,May 12 21:45:37.666839129
14.614098ms,true,-,May 12 21:45:37.667030580
14.75167ms,true,-,May 12 21:45:37.667124956
14.63415ms,true,-,May 12 21:45:37.667204318
14.933546ms,true,-,May 12 21:45:37.667287455
14.945881ms,true,-,May 12 21:45:37.667355191
14.942816ms,true,-,May 12 21:45:37.667444074
15.050141ms,true,-,May 12 21:45:37.667565936
14.968007ms,true,-,May 12 21:45:37.667593295
15.101187ms,true,-,May 12 21:45:37.667710623
15.112109ms,true,-,May 12 21:45:37.667718145
15.275783ms,true,-,May 12 21:45:37.667856703
15.349971ms,true,-,May 12 21:45:37.667873573
15.360012ms,true,-,May 12 21:45:37.667963677
15.362228ms,true,-,May 12 21:45:37.667978323
15.6618ms,true,-,May 12 21:45:37.668056888
